Date,Open,High,Low,Close
1982-09-12,257.45,262.66,257.45,262.66
1982-09-19,264.01,264.01,263.19,263.19
1982-09-26,264.5,266.26,262.65,266.26
1982-10-03,269.82,270,268.29,268.91
1982-10-10,273.51,273.94,267.69,267.69
1982-10-17,262.61,269.7,262.61,269.7
1982-10-24,268.56,273.46,268.29,273.46
1982-10-31,276.56,277.43,276.03,277.1
1982-11-07,276.88,277.66,275.79,275.79
1982-11-14,276.01,276.01,268.1,268.5
1982-11-21,267.34,267.34,257.86,257.86
1982-11-28,254.66,257.03,250.21,250.21
1982-12-05,250.35,250.35,246.61,246.61
1982-12-12,245.12,245.7,242.14,244.25
1982-12-19,247.31,247.31,243.3,244.15
1982-12-26,244.45,244.45,238.11,238.11
1983-01-02,237.5,237.5,232.8,234.7
1983-01-09,232,232,229.1,229.1
1983-01-16,226.76,230.54,226.76,230.49
1983-01-23,229.61,236.36,229.61,236.36
1983-01-30,240.19,240.19,235.35,236.39
1983-02-06,239.85,242.19,238.84,240.29
1983-02-13,237.44,237.45,234.7,234.7
1983-02-20,234.79,234.79,232.61,233.61
1983-02-27,233.81,235.06,233.81,235.05
1983-03-06,237.84,239,235.8,235.8
1983-03-13,235.71,238.7,235.71,238.46
1983-03-20,237.49,240.3,237.24,240.3
1983-03-27,240.86,240.86,237.08,237.08
1983-04-03,240.12,240.12,239,239.6
1983-04-10,239.01,239.29,237.05,239.29
1983-04-17,237.95,238.5,237.61,237.61
1983-04-24,237.81,237.81,236.39,236.85
1983-05-01,236.25,238.31,236.25,238.31
1983-05-08,237.58,237.64,234.7,234.7
1983-05-15,232.66,232.66,230.89,231.3
1983-05-22,233.3,234.41,232.75,234.11
1983-05-29,235.4,237.98,235.4,237.98
1983-06-05,238.86,239.86,238.34,239
1983-06-12,240.5,242.69,240.33,242.19
1983-06-19,242.56,243.05,239.89,239.89
1983-06-26,239.25,239.59,237.29,237.29
1983-07-03,239.41,239.41,238.82,239.15
1983-07-10,240.69,241.36,239.5,241.36
1983-07-17,241.64,241.64,239.81,241.26
1983-07-24,240.79,240.81,239.31,240.24
1983-07-31,240.56,241.74,240.56,241.74
1983-08-07,243.7,243.91,243.14,243.91
1983-08-14,244.25,247.04,243.99,247.04
1983-08-21,246.9,246.9,242.99,243.99
1983-08-28,243.09,245.64,242.9,245.64
1983-09-04,246.16,246.8,246.16,246.8
1983-09-11,245.85,245.85,244.55,244.55
1983-09-18,243.43,245.31,243.43,243.55
1983-09-25,241.69,242.8,239.59,239.59
1983-10-02,238.06,238.06,235.66,235.66
1983-10-09,234.14,234.14,230.84,230.84
1983-10-16,232.04,234.29,232.04,232.79
1983-10-23,232.94,232.94,232.31,232.38
1983-10-30,233.5,233.5,232.44,232.68
1983-11-06,234.04,236.65,234.04,236.65
1983-11-13,237,237,234.45,234.45
1983-11-20,234.63,236.25,234.46,235.94
1983-11-27,235.2,235.2,234.5,235.09
1983-12-04,234.85,234.85,232.49,233.4
1983-12-11,235.19,236.9,234.06,236.9
1983-12-18,236.66,236.66,234.92,235.49
1983-12-25,236.1,236.1,233.89,233.89
1984-01-01,233.82,233.82,231.71,231.71
1984-01-08,232.45,233.44,232.45,232.69
1984-01-15,233.31,234.86,233.31,233.4
1984-01-22,233.31,234.5,233.31,234.5
1984-01-29,233.85,234.36,233.85,234.26
1984-02-05,234.57,234.68,232.71,232.71
1984-02-12,233.1,234.6,233.1,234.6
1984-02-19,233.96,233.96,232.86,233.21
1984-02-26,234.11,234.11,233.19,233.19
1984-03-04,233.29,233.5,228.2,228.2
1984-03-11,223.36,224.8,223.25,224.8
1984-03-18,224.84,225.85,223.14,225.85
1984-03-25,225.79,226.8,225.64,225.64
1984-04-01,224.68,224.75,224.06,224.75
1984-04-08,224.66,225.6,224.66,225.35
1984-04-15,225.51,225.51,222.69,224.72
1984-04-22,225.42,225.42,224.82,225.11
1984-04-29,224.75,226.56,224.75,226.56
1984-05-06,227,227.05,226.41,226.84
1984-05-13,228.99,230.3,228.88,230.3
1984-05-20,231.21,233.36,231.1,233.36
1984-05-27,233.01,233.26,231.71,231.71
1984-06-03,231.79,231.79,230.15,230.15
1984-06-10,229.71,231.72,229.71,231.72
1984-06-17,231.92,233.01,231.66,233.01
1984-06-24,233.44,235.94,232.96,235.94
1984-07-01,237.96,238,237.07,237.32
1984-07-08,238.49,241.24,238.49,241.24
1984-07-15,242.64,242.67,241.45,241.45
1984-07-22,240.7,245.21,240.7,245.21
1984-07-29,246.94,246.94,243.65,245.39
1984-08-05,246.05,246.05,241.81,241.81
1984-08-12,243.13,244.51,242.49,242.49
1984-08-19,244.07,244.07,240.79,241.09
1984-08-26,241.04,242.15,240.59,241.18
1984-09-02,241.61,241.89,240.59,241.89
1984-09-09,243.76,245.79,243.76,245.79
1984-09-16,245.6,245.8,244.94,245.66
1984-09-23,247.22,247.22,244.41,244.41
1984-09-30,244.22,246.89,244.22,246.89
1984-10-07,246.39,246.96,245.73,246.96
1984-10-14,247.59,248.09,247.04,248.09
1984-10-21,248.79,249.09,247.24,247.24
1984-10-28,247.31,247.31,244.06,245.51
1984-11-04,246.65,246.65,242,242
1984-11-11,242.05,242.05,240.79,241
1984-11-18,240.44,242.8,240.44,242.8
1984-11-25,243.65,245.52,243.65,245.41
1984-12-02,246.15,247.5,245.41,247.5
1984-12-09,248.19,248.19,246.46,247.42
1984-12-16,246.83,247.74,246.83,247.74
1984-12-23,247.54,248.09,246.73,247.95
1984-12-30,248.12,250.44,248.12,250.44
1985-01-06,251.6,253.19,251.6,253.19
1985-01-13,255.95,255.95,253.69,253.82
1985-01-20,255.41,255.41,254.53,254.58
1985-01-27,253.99,254.42,253.71,253.93
1985-02-03,254.2,256.74,254.2,256.74
1985-02-10,259.43,260.69,259.43,260.69
1985-02-17,261.64,262.81,257.84,257.84
1985-02-24,260.72,262.81,260.72,262.81
1985-03-03,262.65,262.65,259.3,260.34
1985-03-10,260.11,261.63,260.11,261.63
1985-03-17,259.25,260.55,259.25,260.55
1985-03-24,259.89,259.89,254.09,255.63
1985-03-31,256.63,256.63,250.99,250.99
1985-04-07,252.45,254.86,252.45,254.86
1985-04-14,255.5,255.5,251.34,251.34
1985-04-21,249.94,249.94,247.42,247.42
1985-04-28,248.8,252.94,248.8,252.94
1985-05-05,252.71,253.83,251.51,253.83
1985-05-12,254.54,254.54,251.54,252.4
1985-05-19,251.34,251.51,249.61,250.71
1985-05-26,249.63,251.3,249.63,251.1
1985-06-02,251.61,251.73,251.22,251.22
1985-06-09,248.6,249.54,247.69,249.54
1985-06-16,250.01,250.01,248.75,248.75
1985-06-23,248.7,248.7,247.56,248.14
1985-06-30,248.81,249.01,248.4,248.4
1985-07-07,247.96,248.37,247.01,247.01
1985-07-14,246.06,246.06,240.94,240.94
1985-07-21,237.64,238.74,236.51,238.74
1985-07-28,240.04,240.04,238.01,239.26
1985-08-04,237.16,237.64,236.43,237.44
1985-08-11,237.51,238.54,237.51,238.54
1985-08-18,237.31,237.98,236.85,236.85
1985-08-25,236.84,237.4,235.84,236.49
1985-09-01,236.89,239.01,236.89,239.01
1985-09-08,239.51,243.6,239.51,243.6
1985-09-15,243.47,243.57,242.02,242.02
1985-09-22,241.37,242.26,240.09,240.09
1985-09-29,231.89,231.89,220.1,220.1
1985-10-06,216.49,216.49,212.79,213.44
1985-10-13,215.44,216.01,214.66,214.66
1985-10-20,215.44,217.3,215.14,215.17
1985-10-27,215.69,216.69,214.9,214.9
1985-11-03,213.5,213.5,209.01,209.01
1985-11-10,207.9,208.01,205.24,205.84
1985-11-17,205.83,205.83,203.35,204.3
1985-11-24,203.45,203.45,201.36,201.36
1985-12-01,200.8,202.12,200.8,202.12
1985-12-08,204.03,204.76,202.67,203.39
1985-12-15,203.48,203.9,202.04,202.79
1985-12-22,202.59,203.14,201.95,202.71
1985-12-29,202.43,202.79,202.2,202.2
1986-01-05,201.06,202.53,199.15,202.53
1986-01-12,201.91,202.36,201.71,202.36
1986-01-19,202.71,202.71,202.49,202.52
1986-01-26,202.35,202.35,196.04,196.04
1986-02-02,195.74,195.74,192.3,192.3
1986-02-09,191.55,192.05,190.49,191.36
1986-02-16,188.16,188.16,182.01,182.01
1986-02-23,181.04,182.97,179.4,182.97
1986-03-02,182.14,182.14,180.16,180.56
1986-03-09,179.64,181.46,179.01,179.45
1986-03-16,180.71,180.71,177.14,177.14
1986-03-23,175.73,177.11,175.01,175.8
1986-03-30,178.9,180.2,178.9,179.84
1986-04-06,177.61,180.34,177.61,180.34
1986-04-13,182.86,182.86,178.36,178.36
1986-04-20,179.11,179.11,173.8,173.8
1986-04-27,172,172,168.11,168.11
1986-05-04,167.15,169.9,167.15,169.9
1986-05-11,165.63,166.25,162.35,162.35
1986-05-18,161.16,165.41,161.16,165.41
1986-05-25,168.15,169.6,168.15,169.6
1986-06-01,169.21,174.5,169,174.5
1986-06-08,174.9,174.9,167.7,167.7
1986-06-15,167.88,167.88,165.26,165.26
1986-06-22,165.5,167.8,165.5,167.7
1986-06-29,167.9,167.9,165.45,165.45
1986-07-06,163.8,163.8,161.4,161.4
1986-07-13,160.71,161.34,160.51,161.34
1986-07-20,160.24,160.24,156.46,156.46
1986-07-27,155.06,157.69,155.06,157.69
1986-08-03,155.95,156.1,153.85,153.85
1986-08-10,153.99,154.95,153.78,154.15
1986-08-17,153.77,154.7,153.73,154.21
1986-08-24,154.2,154.2,153.25,153.46
1986-08-31,153.83,156.05,153.83,154.55
1986-09-07,154.26,155.41,154.26,155.41
1986-09-14,156.15,156.4,154.81,155.35
1986-09-21,155.18,156.34,151.99,151.99
1986-09-28,153.59,154.67,153.59,154.36
1986-10-05,153.64,154.36,153.64,154.17
1986-10-12,154.05,154.95,154.05,154.45
1986-10-19,153.96,154.22,153.96,154.22
1986-10-26,154.75,161.35,154.75,161.35
1986-11-02,160.69,163.39,160.09,163.39
1986-11-09,164,164.5,163.2,163.2
1986-11-16,162.86,162.86,160.62,161.45
1986-11-23,162.82,164.05,162.38,164.05
1986-11-30,164.16,164.16,162.06,162.06
1986-12-07,162.26,162.76,161.99,162.41
1986-12-14,162.38,163.05,162.38,163.05
1986-12-21,163.25,163.94,162.19,162.19
1986-12-28,162.75,162.75,159.74,159.74
1987-01-04,159.05,159.9,158.26,158.26
1987-01-11,159.41,159.41,158.04,158.21
1987-01-18,156.76,156.76,152.8,153.4
1987-01-25,152.68,153.96,151.89,153.09
1987-02-01,152.65,153.66,151.65,153.66
1987-02-08,152.57,154.44,152.49,154.44
1987-02-15,152.55,154.1,152.4,153.7
1987-02-22,153.21,154.12,153.21,153.65
1987-03-01,153.68,153.79,153.15,153.26
1987-03-08,153.49,153.71,153.21,153.47
1987-03-15,153.79,153.82,152.66,152.66
1987-03-22,151.65,151.96,151.47,151.69
1987-03-29,150.26,150.26,147.73,147.73
1987-04-05,146.41,146.82,145.69,146.2
1987-04-12,146.1,146.61,142.54,142.54
1987-04-19,142.64,143.19,141.13,143.19
1987-04-26,142.39,142.39,139.76,139.76
1987-05-03,138.4,140.67,138.4,140.35
1987-05-10,139.09,139.6,138.66,139.6
1987-05-17,139.49,139.81,139.49,139.81
1987-05-24,139.95,140.61,139.79,140.61
1987-05-31,143.29,144.1,143.29,144.1
1987-06-07,145.45,145.45,142.26,143.81
1987-06-14,143.46,143.85,142.45,143.85
1987-06-21,144.8,145.04,144.45,145.04
1987-06-28,145.89,146.33,145.08,146.3
1987-07-05,146.69,148.81,146.69,148.81
1987-07-12,149.13,150.65,149.13,150.65
1987-07-19,150.99,152.75,148.66,152.75
1987-07-26,152.85,152.85,149.95,149.95
1987-08-02,150.44,150.78,149.65,149.91
1987-08-09,150.5,152.09,150.5,151.58
1987-08-16,151.13,151.77,150,150
1987-08-23,149.91,149.91,142.76,142.76
1987-08-30,142.01,143.21,141.99,141.99
1987-09-06,141.75,141.84,141.03,141.75
1987-09-13,141.75,142.79,141.61,142.79
1987-09-20,144.5,144.5,142.66,142.66
1987-09-27,143.54,144.16,143.54,143.67
1987-10-04,144.08,146.9,144.08,146.4
1987-10-11,146.85,146.85,143.85,143.85
1987-10-18,143.75,143.75,142.15,142.75
1987-10-25,141.84,144.67,141.84,142.85
1987-11-01,142.2,142.2,138.25,138.39
1987-11-08,137.01,137.39,134.7,135.4
1987-11-15,134.31,136.46,134.31,135.83
1987-11-22,136.61,136.61,135.14,135.46
1987-11-29,134.73,135.52,133.7,133.7
1987-12-06,132.41,132.99,132.41,132.85
1987-12-13,132.79,132.79,128.5,128.5
1987-12-20,128.02,128.02,126.25,127.1
1987-12-27,127.08,127.08,126.13,126.13
1988-01-03,123.16,123.5,121.25,121.25
1988-01-10,122.71,129.64,122.71,129.14
1988-01-17,128.19,130.5,126.65,130.5
1988-01-24,128.6,128.6,127.21,127.85
1988-01-31,127.78,127.89,127.17,127.75
1988-02-07,129.38,129.38,127.9,129.05
1988-02-14,128.59,131.15,128.59,131.15
1988-02-21,130.25,130.31,130.05,130.05
1988-02-28,129.27,129.27,128.19,128.19
1988-03-06,128.45,129.24,128.27,128.76
1988-03-13,128.17,128.17,127.37,127.37
1988-03-20,126.92,128.65,126.92,128.35
1988-03-27,127.08,127.11,125.35,125.35
1988-04-03,124.2,124.84,124.01,124.01
1988-04-10,124.4,125.82,124.4,125.55
1988-04-17,126.68,126.68,123.66,123.88
1988-04-24,124.07,124.71,123.98,124.71
1988-05-01,124.82,125.1,124.61,124.93
1988-05-08,124.95,124.99,124.65,124.88
1988-05-15,124.82,124.82,124.25,124.68
1988-05-22,124.95,125.72,124.83,124.83
1988-05-29,124.55,125,124.35,125
1988-06-05,125.11,126.56,125.11,125.98
1988-06-12,126.18,126.18,124.93,124.93
1988-06-19,125.2,126.41,125.2,125.87
1988-06-26,126.25,130.6,126.25,130.6
1988-07-03,130.88,134.1,130.88,134.1
1988-07-10,134.28,134.28,131.77,133.22
1988-07-17,132.89,135.29,132.63,135.29
1988-07-24,134.74,134.74,130.69,130.69
1988-07-31,132.09,133.05,131.71,133.05
1988-08-07,132.8,133.68,132.8,133.68
1988-08-14,133.75,134.75,133.15,133.15
1988-08-21,133.24,134.08,132.92,133.44
1988-08-28,134.1,134.25,133.36,133.67
1988-09-04,134.12,136.52,134.12,136.1
1988-09-11,135.3,135.3,133.62,133.62
1988-09-18,133.5,134.59,133.31,134.31
1988-09-25,133.55,134.63,133.55,134.47
1988-10-02,134.64,134.64,133.9,133.9
1988-10-09,133.65,133.65,133.26,133.31
1988-10-16,131.07,131.07,127.15,127.15
1988-10-23,127.29,127.3,126.36,126.36
1988-10-30,126.82,126.82,125.7,125.86
1988-11-06,125.49,125.49,124.19,125.31
1988-11-13,124.72,125.57,123.98,123.98
1988-11-20,123.44,123.44,122.55,122.65
1988-11-27,121.94,121.94,121.1,121.1
1988-12-04,122.22,122.22,121.47,121.47
1988-12-11,121.5,123.49,121.5,122.35
1988-12-18,122.84,124.5,122.71,124.5
1988-12-25,124.1,125.1,124.1,124.85
1989-01-01,124.85,125.84,124.85,125.05
1989-01-08,123.6,126.62,123.6,126.62
1989-01-15,126.45,126.7,126.13,126.7
1989-01-22,127.76,129.7,127.76,128.27
1989-01-29,127.8,129.24,127.64,129.24
1989-02-05,129.36,130.5,129.14,129.66
1989-02-12,129.65,129.65,128.49,128.49
1989-02-19,128.41,128.41,125.9,125.9
1989-02-26,126.75,126.75,126.2,126.32
1989-03-05,126.54,128.11,126.54,127.7
1989-03-12,128.85,129.49,128.7,129.49
1989-03-19,129.88,131.6,129.67,131.6
1989-03-26,131.7,131.7,131.15,131.51
1989-04-02,132.7,133.07,132.7,132.76
1989-04-09,132.06,132.45,130.9,132.45
1989-04-16,132.64,132.98,132.15,132.15
1989-04-23,131.94,132.33,131.36,131.45
1989-04-30,131.61,132.85,131.39,132.85
1989-05-07,134.07,134.33,133.8,134.33
1989-05-14,134.8,135.94,134.42,135.94
1989-05-21,137.24,139.24,137.24,138.79
1989-05-28,142.04,142.8,141.43,141.43
1989-06-04,143.48,143.48,141.75,141.75
1989-06-11,141.81,146.15,141.81,146.15
1989-06-18,148.79,149.63,145.54,145.54
1989-06-25,144.46,144.46,138.5,138.5
1989-07-02,140.82,144,140.82,144
1989-07-09,141.24,141.24,138.9,139.8
1989-07-16,139,140.5,139,140.5
1989-07-23,141.56,141.96,141.29,141.91
1989-07-30,143.18,143.18,138.95,139.58
1989-08-06,136.95,139.45,136.14,139.45
1989-08-13,139.49,141.95,138.8,141.95
1989-08-20,141.7,145.84,141.7,145.84
1989-08-27,142.42,143.33,142.42,143.29
1989-09-03,144.21,145.85,143.13,145.85
1989-09-10,147.04,147.04,146.24,146.3
1989-09-17,146.82,148.75,146.55,148.75
1989-09-24,145.84,145.84,145.04,145.6
1989-10-01,142.69,142.69,139.61,139.61
1989-10-08,139.47,142.8,139.47,142.8
1989-10-15,143.96,144.8,143.2,143.2
1989-10-22,141.81,142.29,141.5,142.29
1989-10-29,142.35,142.35,141.56,142
1989-11-05,142.15,143.71,142.15,143.18
1989-11-12,143.69,143.69,142.86,143.3
1989-11-19,143.89,144.4,143.68,144.4
1989-11-26,144.51,144.51,143.5,143.5
1989-12-03,143.41,143.72,142.65,143.11
1989-12-10,143.58,144.31,143.58,144.28
1989-12-17,144.49,144.49,143.91,144.15
1989-12-24,144.1,144.1,142.89,142.89
1989-12-31,142.15,143.79,142.1,143.79
1990-01-07,146.25,146.25,143.38,143.81
1990-01-14,144.1,145.41,144.1,145.41
1990-01-21,145.48,146.11,145.48,145.65
1990-01-28,146.43,146.43,143.35,143.35
1990-02-04,143.13,145.37,143.13,145.37
1990-02-11,145.4,145.47,145.13,145.21
1990-02-18,144.2,144.4,144.16,144.16
1990-02-25,145.46,146.92,145.33,146.92
1990-03-04,148.86,150.28,148.63,150.28
1990-03-11,149.78,151.33,149.78,151.33
1990-03-18,152.38,152.56,152.24,152.38
1990-03-25,153.5,155.11,153.5,153.89
1990-04-01,156.5,158.75,156.5,157.83
1990-04-08,158.89,159.13,157.65,157.65
1990-04-15,157.5,158.75,157.5,158.75
1990-04-22,159.37,159.91,156.49,157.85
1990-04-29,157.7,158.91,157.7,158.91
1990-05-06,158.85,158.86,158.15,158.35
1990-05-13,158,158,152.74,152.74
1990-05-20,152.78,152.85,151.41,152.85
1990-05-27,153.54,153.54,149.7,149.7
1990-06-03,150.87,152.64,150.87,151.4
1990-06-10,151.61,153.52,151.61,153.52
1990-06-17,154.51,154.79,154.08,154.21
1990-06-24,153.71,154.82,153.66,154.75
1990-07-01,155.37,155.37,152.34,152.34
1990-07-08,151.26,151.26,150.77,151.03
1990-07-15,151.1,151.1,147.51,147.51
1990-07-22,148.05,148.96,147.3,148.96
1990-07-29,148.46,150.44,148.34,149.6
1990-08-05,148.2,149.91,146.13,149.91
1990-08-12,149.75,150.16,149.75,150.14
1990-08-19,150.36,150.36,147.46,147.58
1990-08-26,146.87,146.87,145.74,146.55
1990-09-02,144.44,144.44,143.48,143.93
1990-09-09,143.54,143.54,140.09,140.09
1990-09-16,139.2,139.86,136.66,136.66
1990-09-23,137,137.5,136.89,136.89
1990-09-30,136.11,138.37,136.11,138.27
1990-10-07,136.89,136.95,132.39,132.39
1990-10-14,130.33,130.33,128.65,128.65
1990-10-21,128.15,128.15,125.05,125.74
1990-10-28,126.05,128.05,126.05,128
1990-11-04,128.39,130.48,128.39,128.6
1990-11-11,126.8,129.9,126.8,129.73
1990-11-18,129.6,129.63,129.27,129.43
1990-11-25,129,129,127.35,127.35
1990-12-02,128.74,133.1,128.33,133.1
1990-12-09,134.41,134.53,131.05,131.05
1990-12-16,131.9,132.95,131.83,132.95
1990-12-23,133.26,135.6,133.23,135.6
1990-12-30,136.04,136.45,135.11,135.11
1991-01-06,135.75,135.75,133.06,135.15
1991-01-13,136.6,136.6,134.1,134.14
1991-01-20,135.01,136.86,132.64,132.64
1991-01-27,132.05,132.25,131.65,132.25
1991-02-03,132.14,132.14,131.39,131.45
1991-02-10,131.01,131.01,127.8,127.8
1991-02-17,127.7,130.45,127.7,130.45
1991-02-24,130.35,132.19,130.35,132.19
1991-03-03,133.36,134.51,132.25,134.51
1991-03-10,135.5,136.21,135.39,136.19
1991-03-17,138.05,138.05,135.94,137.15
1991-03-24,138.06,138.65,137.14,137.14
1991-03-31,138.44,141.2,138.36,140.61
1991-04-07,140.2,140.2,135.95,136.86
1991-04-14,137.21,137.21,135.16,136.25
1991-04-21,134.5,138.35,134.5,138.35
1991-04-28,139.4,139.4,137.89,138.15
1991-05-05,137.65,138.51,136.29,138.51
1991-05-12,138.39,139.29,137.9,138.76
1991-05-19,139.35,139.35,137.55,138.5
1991-05-26,138.21,138.41,137.39,138.41
1991-06-02,138.24,138.39,137.8,138.39
1991-06-09,139.01,140.3,138.65,140.3
1991-06-16,141.94,141.94,140.55,140.55
1991-06-23,140.95,140.95,138.8,138.94
1991-06-30,138.85,138.85,137.96,137.96
1991-07-07,138.39,139.49,138.35,138.35
1991-07-14,138.74,138.74,136.8,136.8
1991-07-21,136.6,137.15,136.45,136.45
1991-07-28,137.4,138.86,136.95,137.8
1991-08-04,138.15,138.15,136.74,136.74
1991-08-11,136.68,136.79,135.66,136.79
1991-08-18,136.49,137.24,136.41,137.24
1991-08-25,138.19,138.19,136.4,137.1
1991-09-01,136.95,137,136.6,136.85
1991-09-08,135.94,136.15,135.41,136.15
1991-09-15,134.9,134.9,133.9,133.9
1991-09-22,133.55,134.49,133.55,134.49
1991-09-29,133.06,133.65,133,133.34
1991-10-06,132.85,133.25,129.95,129.95
1991-10-13,129.31,130.3,129.31,129.75
1991-10-20,130.21,130.21,129.76,129.76
1991-10-27,130.7,131.59,130.7,131.4
1991-11-03,132.14,132.14,130.29,130.29
1991-11-10,128.86,130.31,128.86,130.31
1991-11-17,129.6,130.11,129.6,130.11
1991-11-24,129.41,129.8,129.41,129.5
1991-12-01,127.75,130.26,127.75,130.05
1991-12-08,129.95,129.95,128.05,128.05
1991-12-15,128.4,129.2,128.4,128.81
1991-12-22,128.44,128.54,127.55,127.55
1991-12-29,126.5,127.55,125.5,125.5
1992-01-05,125.7,125.7,124.51,124.85
1992-01-12,124.05,127.15,124.05,127.15
1992-01-19,126.81,128.45,126.81,127.4
1992-01-26,123.65,123.85,123.15,123.4
1992-02-02,125.4,126,125.4,125.59
1992-02-09,125.95,126.11,125.15,125.15
1992-02-16,126.66,127.9,126.66,127.9
1992-02-23,126.95,128.7,126.95,128.7
1992-03-01,129.1,129.65,129.1,129.2
1992-03-08,129.6,132.1,129.6,131.75
1992-03-15,131.94,134.21,131.94,133.56
1992-03-22,133.9,134.01,132.09,134.01
1992-03-29,133.7,133.95,133.1,133.1
1992-04-05,133.04,134.5,132.9,133.25
1992-04-12,132.71,133.26,132.25,132.85
1992-04-19,133.25,134.01,132.7,134.01
1992-04-26,134.4,134.55,134.14,134.55
1992-05-03,133.1,133.4,132.7,132.7
1992-05-10,132.65,133.36,132.39,133.36
1992-05-17,133.15,133.15,130.2,130.2
1992-05-24,128.79,130.25,128.79,129.4
1992-05-31,129.3,129.95,127.7,127.7
1992-06-07,127.4,127.76,126.75,126.75
1992-06-14,127.05,127.55,126.65,126.65
1992-06-21,126.76,127,126.71,126.9
1992-06-28,127.05,127.15,125.45,125.8
1992-07-05,125.15,125.84,124.55,124.71
1992-07-12,124.5,125.7,124.4,125.4
1992-07-19,124.95,125.35,124.6,124.6
1992-07-26,125.25,127.61,125.25,127.61
1992-08-02,127.7,127.9,127.35,127.35
1992-08-09,127.27,127.7,127.26,127.49
1992-08-16,128.05,128.05,126.25,126.25
1992-08-23,125.71,126.26,125.71,126.05
1992-08-30,124.6,124.9,123.25,123.25
1992-09-06,122.95,123.94,122.85,123.15
1992-09-13,122.65,124.19,122.65,124.19
1992-09-20,124.2,124.9,124.2,124.65
1992-09-27,123.7,123.7,120.1,120.39
1992-10-04,119.51,120,119.36,119.36
1992-10-11,119.56,121.86,119.56,121.86
1992-10-18,121.32,121.32,119.75,119.75
1992-10-25,119.71,122,119.71,122
1992-11-01,121.97,123.35,121.97,123.26
1992-11-08,124.02,124.02,122.21,123.15
1992-11-15,123.8,124.45,123.8,123.87
1992-11-22,124.76,124.76,123.44,124.19
1992-11-29,124.04,124.39,123.84,124.39
1992-12-06,124.35,124.92,124.35,124.92
1992-12-13,124.48,124.48,123.48,123.81
1992-12-20,123.6,124.1,122.92,123.23
1992-12-27,123.06,123.89,123.06,123.89
1993-01-03,124.74,124.74,124.59,124.74
1993-01-10,125.42,125.42,125.03,125.3
1993-01-17,125.04,126.08,125.04,126.08
1993-01-24,125.77,125.77,124.83,124.83
1993-01-31,123.29,124.76,123.29,124.76
1993-02-07,124.99,124.99,124.28,124.37
1993-02-14,123.93,123.93,120.33,120.81
1993-02-21,120.88,120.88,119.13,119.13
1993-02-28,116.3,118.01,116.3,118.01
1993-03-07,118.55,118.55,116.76,117.68
1993-03-14,116.52,117.99,116.52,117.74
1993-03-21,118.48,118.48,115.98,115.98
1993-03-28,115.62,117.35,115.62,116.3
1993-04-04,116.8,116.8,114.08,114.22
1993-04-11,113.53,113.95,113.2,113.2
1993-04-18,112.72,113.89,112.59,112.59
1993-04-25,110.95,111.02,110.02,110.62
1993-05-02,110.35,112.38,110.35,111.21
1993-05-09,110.89,110.89,110.16,110.32
1993-05-16,111.74,111.74,110.86,110.86
1993-05-23,111.39,111.54,110.32,110.32
1993-05-30,110.35,110.35,107.23,107.23
1993-06-06,107.03,107.72,107.03,107.72
1993-06-13,107.31,107.31,106.07,106.07
1993-06-20,105.13,109.24,105.13,109.24
1993-06-27,111.03,111.33,106.1,106.1
1993-07-04,106.06,108.73,106.06,108.73
1993-07-11,109.09,109.62,107.66,109.62
1993-07-18,109.56,109.56,107.35,108.15
1993-07-25,108.51,108.51,106.76,106.76
1993-08-01,106.94,106.94,105,105
1993-08-08,104.35,104.78,104.25,104.41
1993-08-15,104.81,104.81,102.23,102.23
1993-08-22,101.07,104.97,101.07,104.97
1993-08-29,103.25,104.89,103.25,103.92
1993-09-05,103.85,105.89,103.85,105.02
1993-09-12,104.07,106.27,104.07,106.27
1993-09-19,106.28,106.28,104.38,104.44
1993-09-26,104.25,106.43,104.25,105.96
1993-10-03,105.92,106.02,105.19,106.02
1993-10-10,105.76,105.76,105.1,105.53
1993-10-17,105.97,107.41,105.97,107.03
1993-10-24,107.47,108.23,107.07,108.19
1993-10-31,108.34,108.57,108.07,108.41
1993-11-07,108.25,108.25,107.22,108.13
1993-11-14,108.01,108.29,106.07,106.07
1993-11-21,106.56,108.29,106.54,108.29
1993-11-28,108.14,108.72,108.14,108.72
1993-12-05,109.29,109.29,108.38,108.38
1993-12-12,108.19,109.18,107.62,109.18
1993-12-19,108.96,110.09,108.96,110.09
1993-12-26,110.51,110.96,110.51,110.89
1994-01-02,111.53,112.02,111.35,111.64
1994-01-09,112.5,113.13,111.87,111.87
1994-01-16,112.4,112.4,111.25,111.25
1994-01-23,111.27,111.51,110.66,111.21
1994-01-30,111.76,111.76,109.43,109.43
1994-02-06,108.71,109.09,108.01,109.09
1994-02-13,108.54,108.66,107.68,107.68
1994-02-20,104.11,104.16,103.74,104.16
1994-02-27,106.33,106.33,104.67,104.67
1994-03-06,104.16,105.63,103.66,105.63
1994-03-13,105.68,105.86,105.07,105.07
1994-03-20,105.98,106.14,105.79,106.14
1994-03-27,106.23,106.32,104.88,104.88
1994-04-03,104.07,104.07,102.42,103.75
1994-04-10,103.28,105.07,103.28,105.07
1994-04-17,103.44,104.11,103.44,103.59
1994-04-24,103.31,103.66,103.2,103.63
1994-05-01,103.24,103.24,101.72,102.03
1994-05-08,101.73,102.7,101.18,102.7
1994-05-15,102.72,104.89,102.72,104.89
1994-05-22,104.76,104.76,103.5,103.97
